plan_id,rescue_experiment,method,scenario_family,target_status,tissue,anchor_recording_uid,anchor_recording_id,primary_metric_name,primary_metric_unit,error_A,error_B,error_C,delta_add,delta_rescue,delta_remaining,processing_success_A,processing_success_B,processing_success_C,valid_primary_A,valid_primary_B,valid_primary_C,n_variants
ART_CWT_PYBOAT_POST_AMPLITUDE,artifact,CWT_pyBOAT,post_amplitude_trajectory,eligible,DRG,250625 to 250728::4C-T5m1_Raw.csv,4C-T5m1,target_segment_calibrated_absolute_nrmse,NRMSE,0.0342334710395661,0.051632965247600346,0.03138596221755968,0.02136066894532415,0.02230898875125751,-0.0027926106286187864,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_POST_AMPLITUDE,artifact,CWT_pyBOAT,post_amplitude_trajectory,eligible,DRG,250625 to 250728::4D-T7m1_Raw.csv,4D-T7m1,target_segment_calibrated_absolute_nrmse,NRMSE,0.1068203784021209,0.12372576908578956,0.10139112511914422,0.016056521790187392,0.0189763749058407,-0.00454240067705583,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_POST_AMPLITUDE,artifact,CWT_pyBOAT,post_amplitude_trajectory,eligible,DRG,250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,target_segment_calibrated_absolute_nrmse,NRMSE,0.0976597883205857,0.0922135335619058,0.09698566193718873,-0.004008942441239997,2.6350670015121147e-05,-0.001847207462625608,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_POST_AMPLITUDE,artifact,CWT_pyBOAT,post_amplitude_trajectory,eligible,DRG,250625 to 250728::5C-T12_Raw.csv,5C-T12,target_segment_calibrated_absolute_nrmse,NRMSE,0.02702552421792945,0.0384000333659576,0.028399016609062445,0.014832474636344802,0.015141935448209316,-8.627348174919738e-05,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_POST_AMPLITUDE,artifact,CWT_pyBOAT,post_amplitude_trajectory,eligible,DRG,250625 to 250728::5D-T10_Raw.csv,5D-T10,target_segment_calibrated_absolute_nrmse,NRMSE,0.049683010536774846,0.0548517309902604,0.047569012925015475,0.005876867622214153,0.007156833183809632,-0.001951231125174934,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_POST_AMPLITUDE,artifact,CWT_pyBOAT,post_amplitude_trajectory,eligible,DRG,250625 to 250728::6A-T7_Raw.csv,6A-T7,target_segment_calibrated_absolute_nrmse,NRMSE,0.08571375076001415,0.09271839608750905,0.08512948708884475,0.0150542917924242,0.019021530185810535,-0.002659842959277736,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_POST_AMPLITUDE,artifact,CWT_pyBOAT,post_amplitude_trajectory,eligible,DRG,250625 to 250728::6B-T5_Raw.csv,6B-T5,target_segment_calibrated_absolute_nrmse,NRMSE,0.0425360932814178,0.051566742610356306,0.037450043027310004,0.004843971768528205,0.005113415706558367,-0.00567971879453159,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_POST_AMPLITUDE,artifact,CWT_pyBOAT,post_amplitude_trajectory,eligible,DRG,250625 to 250728::7C-L1_Raw.csv,7C-L1,target_segment_calibrated_absolute_nrmse,NRMSE,0.058733217816391944,0.06007703240683855,0.057005015558055164,-0.003917342960507594,-0.002468366345356937,-0.00217975952460216,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_POST_AMPLITUDE,artifact,CWT_pyBOAT,post_amplitude_trajectory,eligible,DRG,250625 to 250728::7D-L2_Raw.csv,7D-L2,target_segment_calibrated_absolute_nrmse,NRMSE,0.031476908306728446,0.05409711245547325,0.027584992993906928,0.023397681210496252,0.02879745528630381,-0.006107422978279051,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_POST_AMPLITUDE,artifact,CWT_pyBOAT,post_amplitude_trajectory,eligible,DRG,250625 to 250728::8B-L2m1_Raw.csv,8B-L2m1,target_segment_calibrated_absolute_nrmse,NRMSE,0.0538105742805939,0.0601672107472827,0.048994355969554024,0.01118854476487815,0.01194277540139877,-0.00123839159627245,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_POST_AMPLITUDE,artifact,CWT_pyBOAT,post_amplitude_trajectory,eligible,DRG,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,target_segment_calibrated_absolute_nrmse,NRMSE,0.27346784570457483,0.269518858542217,0.27152115036553814,-0.007892215687691884,-0.006283720314536292,-0.0025915744944879776,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_POST_AMPLITUDE,artifact,CWT_pyBOAT,post_amplitude_trajectory,eligible,DRG,250625 to 250728::8D-L4-1m1_Raw.csv,8D-L4-1m1,target_segment_calibrated_absolute_nrmse,NRMSE,0.15046229762125746,0.1445194820684668,0.14340404392322328,-0.004659754583718909,-0.0043262081716510525,-0.0018288027367824589,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_POST_AMPLITUDE,artifact,CWT_pyBOAT,post_amplitude_trajectory,eligible,DRG,250811::2C-2ML1_Raw.csv,2C-2ML1,target_segment_calibrated_absolute_nrmse,NRMSE,0.11819172270158235,0.1174857334007656,0.1053902337324322,-0.013153155411181852,-0.004992804244198498,-0.00461297075798546,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_POST_AMPLITUDE,artifact,CWT_pyBOAT,post_amplitude_trajectory,eligible,DRG,250811::2D-1FL2_Raw.csv,2D-1FL2,target_segment_calibrated_absolute_nrmse,NRMSE,0.055273892051527954,0.06205228132704339,0.054162845603445225,0.0003874658222204966,0.0010325613654512955,-0.0008972517648261485,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_POST_AMPLITUDE,artifact,CWT_pyBOAT,post_amplitude_trajectory,eligible,DRG,250811::3D-1FT10_Raw.csv,3D-1FT10,target_segment_calibrated_absolute_nrmse,NRMSE,0.0417777105321063,0.055766040202150105,0.0439172779466792,0.018073454039502352,0.01770609539906581,0.0008217328451544624,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_POST_AMPLITUDE,artifact,CWT_pyBOAT,post_amplitude_trajectory,eligible,DRG,250811::4A-2MT10_Raw.csv,4A-2MT10,target_segment_calibrated_absolute_nrmse,NRMSE,0.09011936164717504,0.08785891211258945,0.07336132525499836,-0.004369626042755502,-0.0028584807737853934,-0.010451735673758608,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_POST_AMPLITUDE,artifact,CWT_pyBOAT,post_amplitude_trajectory,eligible,DRG,250811::4D-1FL4_Raw.csv,4D-1FL4,target_segment_calibrated_absolute_nrmse,NRMSE,0.0739360807533367,0.0869166072089707,0.07304066206294241,0.011135512420134296,0.010961415299491378,-0.00028374505042635945,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_POST_AMPLITUDE,artifact,CWT_pyBOAT,post_amplitude_trajectory,eligible,DRG,250811::5A-2ML2_Raw.csv,5A-2ML2,target_segment_calibrated_absolute_nrmse,NRMSE,0.0375003167545023,0.0347888133881261,0.03461506480527957,-0.006056783991236901,1.0116790538052672e-05,-0.00268997773295232,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_POST_AMPLITUDE,artifact,CWT_pyBOAT,post_amplitude_trajectory,eligible,DRG,250811::5C-1FT7_Raw.csv,5C-1FT7,target_segment_calibrated_absolute_nrmse,NRMSE,0.11290704994716874,0.11526504391980955,0.111661547456742,0.0012820190774876991,0.002078167325337575,-0.001476451422340097,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_POST_AMPLITUDE,artifact,CWT_pyBOAT,post_amplitude_trajectory,eligible,DRG,250811::6A-1FL1_Raw.csv,6A-1FL1,target_segment_calibrated_absolute_nrmse,NRMSE,0.05446431233072,0.07499596211128864,0.053705229890629876,0.02307213259190915,0.0228731309657958,-0.001028629166173925,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_POST_AMPLITUDE,artifact,CWT_pyBOAT,post_amplitude_trajectory,eligible,DRG,250811::6B-2ML3_Raw.csv,6B-2ML3,target_segment_calibrated_absolute_nrmse,NRMSE,0.03128622989014055,0.05574493578435025,0.03363427267174117,0.025817128289168698,0.024667120334444827,0.0014628554860554206,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_POST_AMPLITUDE,artifact,CWT_pyBOAT,post_amplitude_trajectory,eligible,DRG,250811::7C-1FT12_Raw.csv,7C-1FT12,target_segment_calibrated_absolute_nrmse,NRMSE,0.04281578740272825,0.08415905238896079,0.05231074337362406,0.040994053458103044,0.03150887018349511,0.011389380760642758,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_POST_AMPLITUDE,artifact,CWT_pyBOAT,post_amplitude_trajectory,eligible,DRG,250811::8A-1FT5_Raw.csv,8A-1FT5,target_segment_calibrated_absolute_nrmse,NRMSE,0.07678544207374341,0.04932610833457485,0.06282005178768027,-0.012623366213190646,-0.007934765511372708,-0.004692492840366463,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_POST_AMPLITUDE,artifact,CWT_pyBOAT,post_amplitude_trajectory,eligible,DRG,250811::8C-2ML4_Raw.csv,8C-2ML4,target_segment_calibrated_absolute_nrmse,NRMSE,0.07292288044065474,0.08162222662716115,0.06920496720384792,-0.0010216071475060498,0.0048237261678674564,-0.003463868281200766,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_POST_AMPLITUDE,artifact,CWT_pyBOAT,post_amplitude_trajectory,eligible,DRG,250811::8D-2MT7_Raw.csv,8D-2MT7,target_segment_calibrated_absolute_nrmse,NRMSE,0.11348606974597586,0.12443896208630054,0.10719059238626763,0.02162392198280219,0.023451582913500364,-0.0011460947761132156,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_POST_AMPLITUDE,artifact,CWT_pyBOAT,post_amplitude_trajectory,eligible,DRG,251003::2B- 1MT7_Raw.csv,2B- 1MT7,target_segment_calibrated_absolute_nrmse,NRMSE,0.058219441145676745,0.06065744199903835,0.057698088045747706,0.0033863139033328514,0.003305839827852857,-0.0005156982405927907,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_POST_AMPLITUDE,artifact,CWT_pyBOAT,post_amplitude_trajectory,eligible,DRG,251003::2C- M1L1_Raw.csv,2C- M1L1,target_segment_calibrated_absolute_nrmse,NRMSE,1.3216559277482258,1.3214757669251103,1.3208622878244722,0.00012175637654421312,0.00043216876170115714,-4.681938464734525e-05,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_POST_AMPLITUDE,artifact,CWT_pyBOAT,post_amplitude_trajectory,eligible,DRG,251003::2D- M1L4_Raw.csv,2D- M1L4,target_segment_calibrated_absolute_nrmse,NRMSE,0.1945832386541434,0.2048217551238155,0.19447275256885707,0.007690980227636757,0.007700479310454117,-0.002572330360851603,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_POST_AMPLITUDE,artifact,CWT_pyBOAT,post_amplitude_trajectory,eligible,SCN,250625 to 250728::1C-SCN_Raw.csv,1C-SCN,target_segment_calibrated_absolute_nrmse,NRMSE,0.24227838213364356,0.25078416742678256,0.24171320539381966,-0.0011452441360899623,-0.0010437867494595826,-0.0003067768205378685,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_POST_AMPLITUDE,artifact,CWT_pyBOAT,post_amplitude_trajectory,eligible,SCN,250625 to 250728::6C-SCNmm1_Raw.csv,6C-SCNmm1,target_segment_calibrated_absolute_nrmse,NRMSE,0.6006696207586288,0.6078733143594058,0.5994187550573582,0.0028696532003504027,0.002885813660174291,-0.00027654181655817345,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_POST_AMPLITUDE,artifact,CWT_pyBOAT,post_amplitude_trajectory,eligible,SCN,250625 to 250728::7A-SCNmm2_Raw.csv,7A-SCNmm2,target_segment_calibrated_absolute_nrmse,NRMSE,0.9350068975247166,0.9325662277823271,0.9347490177911559,5.5163663674251406e-05,6.358601891115478e-05,-0.0003187795119915515,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_POST_AMPLITUDE,artifact,CWT_pyBOAT,post_amplitude_trajectory,eligible,SCN,250625 to 250728::7B-SCNcm2_Raw.csv,7B-SCNcm2,target_segment_calibrated_absolute_nrmse,NRMSE,2.0199218708577034,2.019319041362662,2.0204320216262754,0.0003170238879595111,0.0003290410837519797,5.109816167747638e-06,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_POST_AMPLITUDE,artifact,CWT_pyBOAT,post_amplitude_trajectory,eligible,SCN,250728::7A-SCNcM1_Raw.csv,7A-SCNcM1,target_segment_calibrated_absolute_nrmse,NRMSE,0.11932467116585316,0.12597966977045555,0.11931487691893208,0.004933514299639549,0.005344745976824779,-2.693116043041982e-05,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_POST_AMPLITUDE,artifact,CWT_pyBOAT,post_amplitude_trajectory,eligible,SCN,250811::1A-1FSCN_Raw.csv,1A-1FSCN,target_segment_calibrated_absolute_nrmse,NRMSE,0.2167402731694167,0.2159300343907044,0.2082436951637593,-0.00032009365836799253,-0.00026241126491469147,-0.0036212579189805194,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_POST_AMPLITUDE,artifact,CWT_pyBOAT,post_amplitude_trajectory,eligible,SCN,250811::1B-2MSCN_Raw.csv,1B-2MSCN,target_segment_calibrated_absolute_nrmse,NRMSE,0.09923883166563435,0.0932889184317867,0.09362907001518123,0.012435110646681749,0.01262064277912988,-0.0011593848955159872,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_POST_AMPLITUDE,artifact,CWT_pyBOAT,post_amplitude_trajectory,eligible,SCN,250811::1C-3FSCN_Raw.csv,1C-3FSCN,target_segment_calibrated_absolute_nrmse,NRMSE,0.48498202713738936,0.46113144526955585,0.4732233140380009,-0.018462514303029365,-0.011676808922561066,-0.004501149212829153,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_POST_AMPLITUDE,artifact,CWT_pyBOAT,post_amplitude_trajectory,eligible,SCN,250811::1D-4FSCN_Raw.csv,1D-4FSCN,target_segment_calibrated_absolute_nrmse,NRMSE,0.8884837949511207,0.8826229148049081,0.8871372196076198,0.002655725266281106,0.002491990600071603,-1.524082327025722e-05,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_POST_AMPLITUDE,artifact,CWT_pyBOAT,post_amplitude_trajectory,ineligible,DRG,250625 to 250728::5A-T10m1_Raw.csv,5A-T10m1,target_segment_calibrated_absolute_nrmse,NRMSE,1.532618559212259,1.5332161935757647,1.5325325653977462,0.00022153995164131413,0.001356225323369098,-0.00014494208104087747,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_PRE_AMPLITUDE,artifact,CWT_pyBOAT,pre_amplitude_trajectory,difficult,DRG,250625 to 250728::1D-L2m2_Raw.csv,1D-L2m2,target_segment_calibrated_absolute_nrmse,NRMSE,0.4009045835410633,0.4194267284460032,0.39745766315902586,0.010245306365323531,0.011076225489214553,-0.003244294814714027,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_PRE_AMPLITUDE,artifact,CWT_pyBOAT,pre_amplitude_trajectory,difficult,DRG,250625 to 250728::4B-T12m2_Raw.csv,4B-T12m2,target_segment_calibrated_absolute_nrmse,NRMSE,0.2545681019758069,0.2517681511956492,0.25421408870054557,-0.002822570267654201,-0.003845089149473041,-0.0003540132752613834,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_PRE_AMPLITUDE,artifact,CWT_pyBOAT,pre_amplitude_trajectory,difficult,DRG,250625 to 250728::8A-L3_Raw.csv,8A-L3,target_segment_calibrated_absolute_nrmse,NRMSE,0.3304625194870038,0.34091015711270695,0.3314032525907263,0.0011945665467275879,0.0014961567646641638,-0.0005370200024947258,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_PRE_AMPLITUDE,artifact,CWT_pyBOAT,pre_amplitude_trajectory,difficult,DRG,250625 to 250728::8B-L2m1_Raw.csv,8B-L2m1,target_segment_calibrated_absolute_nrmse,NRMSE,1.0417250295271117,1.0384143701622846,1.0417759980456052,0.001018996065942912,0.0014902838674716312,0.00010431178899911187,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_PRE_AMPLITUDE,artifact,CWT_pyBOAT,pre_amplitude_trajectory,difficult,DRG,250811::2C-2ML1_Raw.csv,2C-2ML1,target_segment_calibrated_absolute_nrmse,NRMSE,0.9680182650622244,0.9490372141182861,0.9624016435594763,0.00016412218224115538,0.00017478644870050353,-0.0009356696906693829,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_PRE_AMPLITUDE,artifact,CWT_pyBOAT,pre_amplitude_trajectory,difficult,DRG,250811::5A-2ML2_Raw.csv,5A-2ML2,target_segment_calibrated_absolute_nrmse,NRMSE,0.6368560321738259,0.6375392219227316,0.6371402292711594,-0.0013396812744601583,-0.00198388633702401,-2.5687718826716832e-05,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_PRE_AMPLITUDE,artifact,CWT_pyBOAT,pre_amplitude_trajectory,difficult,DRG,250811::7C-1FT12_Raw.csv,7C-1FT12,target_segment_calibrated_absolute_nrmse,NRMSE,0.35165850642747576,0.33322821751248083,0.3421013609784542,-0.01753693881678131,-0.01633480568965437,-0.003643829092230738,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_PRE_AMPLITUDE,artifact,CWT_pyBOAT,pre_amplitude_trajectory,difficult,DRG,250811::8A-1FT5_Raw.csv,8A-1FT5,target_segment_calibrated_absolute_nrmse,NRMSE,0.1910962355834451,0.22408430309939248,0.19167795772926843,0.004204531989454405,0.004069386256815827,0.0002559713125267621,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_PRE_AMPLITUDE,artifact,CWT_pyBOAT,pre_amplitude_trajectory,difficult,DRG,251003::2B- 1MT7_Raw.csv,2B- 1MT7,target_segment_calibrated_absolute_nrmse,NRMSE,0.0839239060405726,0.09516443739629675,0.08392036563670058,0.006320177752431051,0.004516341517029565,-0.00015521581766592824,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_PRE_AMPLITUDE,artifact,CWT_pyBOAT,pre_amplitude_trajectory,difficult,DRG,251003::2C- M1L1_Raw.csv,2C- M1L1,target_segment_calibrated_absolute_nrmse,NRMSE,0.34535499422587496,0.35743923917697995,0.34538528600971047,0.00730079354864252,0.0070230344036805725,4.6098035229244494e-05,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_PRE_AMPLITUDE,artifact,CWT_pyBOAT,pre_amplitude_trajectory,difficult,DRG,251003::2D- M1L4_Raw.csv,2D- M1L4,target_segment_calibrated_absolute_nrmse,NRMSE,1.056118675105044,1.0734209890128177,1.04900801479805,0.008403895445650511,0.021830071958546582,-0.0037287438365336545,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_PRE_AMPLITUDE,artifact,CWT_pyBOAT,pre_amplitude_trajectory,eligible,DRG,250625 to 250728::1B-L1m2_Raw.csv,1B-L1m2,target_segment_calibrated_absolute_nrmse,NRMSE,0.12158020955719609,0.140737849326806,0.12171024758572419,0.0027779846695129423,0.0025481154456017258,-7.82753282054377e-05,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_PRE_AMPLITUDE,artifact,CWT_pyBOAT,pre_amplitude_trajectory,eligible,DRG,250625 to 250728::2C-L3m2_Raw.csv,2C-L3m2,target_segment_calibrated_absolute_nrmse,NRMSE,0.1646820475886872,0.1753502660494887,0.16409311184214825,0.007545118510404042,0.005090005021013769,-0.00028003950275128087,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_PRE_AMPLITUDE,artifact,CWT_pyBOAT,pre_amplitude_trajectory,eligible,DRG,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,target_segment_calibrated_absolute_nrmse,NRMSE,0.08492564872422351,0.08992424109761146,0.08439497680971289,0.008950383425707802,0.005866143403540643,9.239578862910158e-05,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_PRE_AMPLITUDE,artifact,CWT_pyBOAT,pre_amplitude_trajectory,eligible,DRG,250625 to 250728::3B-T10m2_Raw.csv,3B-T10m2,target_segment_calibrated_absolute_nrmse,NRMSE,0.2253776224008454,0.22627920018437542,0.2252475913023178,0.0016836321218378358,0.0017693873265191562,-0.0003895763080619813,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_PRE_AMPLITUDE,artifact,CWT_pyBOAT,pre_amplitude_trajectory,eligible,DRG,250625 to 250728::4C-T5m1_Raw.csv,4C-T5m1,target_segment_calibrated_absolute_nrmse,NRMSE,0.15325303415743963,0.16896211177296683,0.15271034439823922,0.01926989883696864,0.015215823491410693,-0.0007590278693993535,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_PRE_AMPLITUDE,artifact,CWT_pyBOAT,pre_amplitude_trajectory,eligible,DRG,250625 to 250728::4D-T7m1_Raw.csv,4D-T7m1,target_segment_calibrated_absolute_nrmse,NRMSE,0.22440700428882826,0.23934479479016105,0.22102389448138243,0.012406900260421794,0.012684774890153433,-0.0006316779520274263,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_PRE_AMPLITUDE,artifact,CWT_pyBOAT,pre_amplitude_trajectory,eligible,DRG,250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,target_segment_calibrated_absolute_nrmse,NRMSE,0.05454424970267025,0.0607353212992699,0.05491035346239523,0.0018582390827356007,0.00177485872057866,0.0002881085258065706,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_PRE_AMPLITUDE,artifact,CWT_pyBOAT,pre_amplitude_trajectory,eligible,DRG,250625 to 250728::5C-T12_Raw.csv,5C-T12,target_segment_calibrated_absolute_nrmse,NRMSE,0.632830253784121,0.6274056684950295,0.6293527551150214,-0.0028358775240550638,0.0028808857881000294,-0.001655625881606393,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_PRE_AMPLITUDE,artifact,CWT_pyBOAT,pre_amplitude_trajectory,eligible,DRG,250625 to 250728::5D-T10_Raw.csv,5D-T10,target_segment_calibrated_absolute_nrmse,NRMSE,0.1516405199499562,0.15766278272676654,0.1503957409441849,0.002302410766931162,0.0025082113169700992,-0.00021507395302695909,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_PRE_AMPLITUDE,artifact,CWT_pyBOAT,pre_amplitude_trajectory,eligible,DRG,250625 to 250728::6A-T7_Raw.csv,6A-T7,target_segment_calibrated_absolute_nrmse,NRMSE,0.16832092209046207,0.1800394940633091,0.1708264263415995,0.010280693607429364,0.008056993032218115,7.790072842948914e-05,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_PRE_AMPLITUDE,artifact,CWT_pyBOAT,pre_amplitude_trajectory,eligible,DRG,250625 to 250728::6B-T5_Raw.csv,6B-T5,target_segment_calibrated_absolute_nrmse,NRMSE,0.12730720818718094,0.12665539060616865,0.12580476363903062,0.006703608727606947,0.006813077126987845,-0.0008049626511704502,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_PRE_AMPLITUDE,artifact,CWT_pyBOAT,pre_amplitude_trajectory,eligible,DRG,250625 to 250728::7C-L1_Raw.csv,7C-L1,target_segment_calibrated_absolute_nrmse,NRMSE,0.21166826171584868,0.24420574932565353,0.21028093614859628,0.019952243994539154,0.020717128776232885,-0.000764884781693731,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_PRE_AMPLITUDE,artifact,CWT_pyBOAT,pre_amplitude_trajectory,eligible,DRG,250625 to 250728::7D-L2_Raw.csv,7D-L2,target_segment_calibrated_absolute_nrmse,NRMSE,0.39684830047374764,0.3895188346810773,0.3978356790944878,0.0011176699739307017,-0.00013781265967141576,-0.00021404444383896215,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_PRE_AMPLITUDE,artifact,CWT_pyBOAT,pre_amplitude_trajectory,eligible,DRG,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,target_segment_calibrated_absolute_nrmse,NRMSE,0.1590574927653517,0.18162510310542124,0.15894290481304968,0.02109735598176829,0.020219440188787186,-0.00027232044122954546,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_PRE_AMPLITUDE,artifact,CWT_pyBOAT,pre_amplitude_trajectory,eligible,DRG,250625 to 250728::8D-L4-1m1_Raw.csv,8D-L4-1m1,target_segment_calibrated_absolute_nrmse,NRMSE,0.16750097268398306,0.1825320674492226,0.1662655121274984,0.00941564837965271,0.00933820659580499,-0.0008460050691190824,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_PRE_AMPLITUDE,artifact,CWT_pyBOAT,pre_amplitude_trajectory,eligible,DRG,250811::2D-1FL2_Raw.csv,2D-1FL2,target_segment_calibrated_absolute_nrmse,NRMSE,0.13893181866969184,0.14720236716507873,0.1376294206191431,0.00956403400970185,0.009468187433662456,-0.0016198049378186585,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_PRE_AMPLITUDE,artifact,CWT_pyBOAT,pre_amplitude_trajectory,eligible,DRG,250811::3A-1FL4_Raw.csv,3A-1FL4,target_segment_calibrated_absolute_nrmse,NRMSE,0.0941646138676311,0.10281975941590445,0.09422224459498427,0.007457560088402648,0.007539443398198932,-0.00015731128772326908,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_PRE_AMPLITUDE,artifact,CWT_pyBOAT,pre_amplitude_trajectory,eligible,DRG,250811::3D-1FT10_Raw.csv,3D-1FT10,target_segment_calibrated_absolute_nrmse,NRMSE,0.18440721679275285,0.20108718067877046,0.18367824234052713,0.006482135376894849,0.00473457534948904,-2.9768960534623523e-05,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_PRE_AMPLITUDE,artifact,CWT_pyBOAT,pre_amplitude_trajectory,eligible,DRG,250811::4A-2MT10_Raw.csv,4A-2MT10,target_segment_calibrated_absolute_nrmse,NRMSE,0.12824604726367378,0.14078834214550914,0.1278190040558799,0.020896610896261394,0.016236765356624654,9.790621183330961e-05,1.0,1.0,1.0,1.0,1.0,1.0,10
ART_CWT_PYBOAT_PRE_AMPLITUDE,artifact,CWT_pyBOAT,pre_amplitude_trajectory,eligible,DRG,250811::4C-2MT5_Raw.csv,4C-2MT5,target_segment_calibrated_absolute_nrmse,NRMSE,0.4982685354366184,0.49818810379173156,0.49868474536727386,-0.0005841821464479535,-0.0009468195622296671,-3.9614444876712174e-05,1.0,1.0,1.0,1.0,1.0,1.0,10
