method,scenario_family,scenario_level_number,scenario_level,added_component,target_status,method_applicable,primary_metric_name,primary_metric_unit,metric,point_estimate,ci_lower_95,ci_upper_95,n_anchors_valid,bootstrap_replicates,bootstrap_seed
CWT_pyBOAT,pre_amplitude_trajectory,0,S0_target_only,target_only,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error,0.35165850642747576,0.2545681019758069,0.9680182650622244,11,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,0,S0_target_only,target_only,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error_deterioration_from_target_only,0.0,0.0,0.0,11,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,0,S0_target_only,target_only,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson,0.9466713877436749,0.5343703467066302,0.9612031022320304,11,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,0,S0_target_only,target_only,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson_deterioration_from_target_only,0.0,0.0,0.0,11,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,0,S0_target_only,target_only,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse,0.2874272454102606,0.24315944508516396,0.5652550916176956,11,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,0,S0_target_only,target_only,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse_deterioration_from_target_only,0.0,0.0,0.0,11,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,0,S0_target_only,target_only,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_per_day,0.32421672074675034,0.12825113765866897,0.521179876780457,11,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,0,S0_target_only,target_only,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_deterioration_from_target_only,0.0,0.0,0.0,11,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,0,S0_target_only,target_only,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error,0.3745041424108003,0.07292508571847925,0.6090297765086992,11,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,0,S0_target_only,target_only,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error_deterioration_from_target_only,0.0,0.0,0.0,11,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,0,S0_target_only,target_only,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,processing_success_fraction,1.0,1.0,1.0,11,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,0,S0_target_only,target_only,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,valid_fraction,1.0,1.0,1.0,11,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,0,S0_target_only,target_only,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error,0.13742012200198145,0.12348233950054785,0.15325303415743963,41,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,0,S0_target_only,target_only,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error_deterioration_from_target_only,0.0,0.0,0.0,41,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,0,S0_target_only,target_only,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson,0.9776431532203029,0.9738990280112909,0.9814287965813617,41,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,0,S0_target_only,target_only,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson_deterioration_from_target_only,0.0,0.0,0.0,41,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,0,S0_target_only,target_only,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse,0.13428880272784183,0.12037733370018741,0.14921958471215147,41,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,0,S0_target_only,target_only,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse_deterioration_from_target_only,0.0,0.0,0.0,41,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,0,S0_target_only,target_only,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_per_day,0.10921232645440011,0.09860098680148432,0.12061741443069209,41,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,0,S0_target_only,target_only,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_deterioration_from_target_only,0.0,0.0,0.0,41,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,0,S0_target_only,target_only,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error,0.09120143958252765,0.08203134758268066,0.1069890209538686,41,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,0,S0_target_only,target_only,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error_deterioration_from_target_only,0.0,0.0,0.0,41,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,0,S0_target_only,target_only,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,processing_success_fraction,1.0,1.0,1.0,41,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,0,S0_target_only,target_only,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,valid_fraction,1.0,1.0,1.0,41,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,0,S0_target_only,target_only,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error,0.2512943208178909,,,1,0,20260902
CWT_pyBOAT,pre_amplitude_trajectory,0,S0_target_only,target_only,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error_deterioration_from_target_only,0.0,,,1,0,20260902
CWT_pyBOAT,pre_amplitude_trajectory,0,S0_target_only,target_only,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson,0.9420471388674914,,,1,0,20260902
CWT_pyBOAT,pre_amplitude_trajectory,0,S0_target_only,target_only,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson_deterioration_from_target_only,0.0,,,1,0,20260902
CWT_pyBOAT,pre_amplitude_trajectory,0,S0_target_only,target_only,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse,0.22832039658347408,,,1,0,20260902
CWT_pyBOAT,pre_amplitude_trajectory,0,S0_target_only,target_only,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse_deterioration_from_target_only,0.0,,,1,0,20260902
CWT_pyBOAT,pre_amplitude_trajectory,0,S0_target_only,target_only,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_per_day,0.20522853411123543,,,1,0,20260902
CWT_pyBOAT,pre_amplitude_trajectory,0,S0_target_only,target_only,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_deterioration_from_target_only,0.0,,,1,0,20260902
CWT_pyBOAT,pre_amplitude_trajectory,0,S0_target_only,target_only,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error,0.2209427983363128,,,1,0,20260902
CWT_pyBOAT,pre_amplitude_trajectory,0,S0_target_only,target_only,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error_deterioration_from_target_only,0.0,,,1,0,20260902
CWT_pyBOAT,pre_amplitude_trajectory,0,S0_target_only,target_only,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,processing_success_fraction,1.0,,,1,0,20260902
CWT_pyBOAT,pre_amplitude_trajectory,0,S0_target_only,target_only,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,valid_fraction,1.0,,,1,0,20260902
CWT_pyBOAT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error,0.4489597402247848,0.35253514862452684,0.8866330964822838,11,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error_deterioration_from_target_only,0.06125883699910731,0.008604092343260233,0.14460718340637832,11,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson,0.8406686263554137,0.3503378824319998,0.945071219754724,11,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson_deterioration_from_target_only,0.019596965516998965,0.005465200602493281,0.06965881383911174,11,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse,0.40231936889991154,0.2545437759129266,0.655499224443217,11,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse_deterioration_from_target_only,0.06766096020524129,0.002599875211140565,0.13589749869877416,11,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_per_day,0.3903806963543991,0.1370520837456415,0.5347792762074711,11,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_deterioration_from_target_only,0.0513490414689477,0.00880094608697253,0.10340299260886968,11,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error,0.48755408773617637,0.06537827671985405,0.6856172731248131,11,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error_deterioration_from_target_only,0.08817065771220366,0.004580058845539052,0.1100250693855156,11,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,processing_success_fraction,1.0,1.0,1.0,11,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,valid_fraction,1.0,1.0,1.0,11,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error,0.15180242605872835,0.13571215035219944,0.1912076124008425,41,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error_deterioration_from_target_only,0.0235369263191798,0.007779530499957103,0.035527348027634846,41,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson,0.9673429531353409,0.9584110928253238,0.9747201077848908,41,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson_deterioration_from_target_only,0.009055926771346146,0.002580651174708848,0.011972174380208866,41,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse,0.14921826371871325,0.13433676408262457,0.18717183840791235,41,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse_deterioration_from_target_only,0.022430692205388666,0.007587194966228804,0.0355670979423343,41,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_per_day,0.12427450778454088,0.10753429839300702,0.15298227144647908,41,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_deterioration_from_target_only,0.01949171724126844,0.006772434269821839,0.029633744283848393,41,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error,0.0992699415953246,0.0820511594365588,0.12292257747504075,41,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error_deterioration_from_target_only,0.004398790055010253,0.0008281726007949505,0.015190709317408697,41,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,processing_success_fraction,1.0,1.0,1.0,41,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,valid_fraction,1.0,1.0,1.0,41,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error,0.3960257455970258,,,1,0,20260902
CWT_pyBOAT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error_deterioration_from_target_only,0.08699956901390982,,,1,0,20260902
CWT_pyBOAT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson,0.8860389756727454,,,1,0,20260902
CWT_pyBOAT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson_deterioration_from_target_only,0.052669828405983,,,1,0,20260902
CWT_pyBOAT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse,0.3582369057911336,,,1,0,20260902
CWT_pyBOAT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse_deterioration_from_target_only,0.0825041527118737,,,1,0,20260902
CWT_pyBOAT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_per_day,0.3112144153813491,,,1,0,20260902
CWT_pyBOAT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_deterioration_from_target_only,0.06739517222475672,,,1,0,20260902
CWT_pyBOAT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error,0.33345882346906913,,,1,0,20260902
CWT_pyBOAT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error_deterioration_from_target_only,0.08385748639627745,,,1,0,20260902
CWT_pyBOAT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,processing_success_fraction,1.0,,,1,0,20260902
CWT_pyBOAT,pre_amplitude_trajectory,1,S1_pre_period,pre_period,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,valid_fraction,1.0,,,1,0,20260902
CWT_pyBOAT,pre_amplitude_trajectory,2,S2_linear_drift,linear_drift,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error,0.34870344506277307,0.2546264889467189,0.968220893750475,11,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,2,S2_linear_drift,linear_drift,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error_deterioration_from_target_only,3.372512721475096e-05,-0.002685897805847548,8.321096849595033e-05,11,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,2,S2_linear_drift,linear_drift,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson,0.9466720492595733,0.5356034996143423,0.9611802874241588,11,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,2,S2_linear_drift,linear_drift,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson_deterioration_from_target_only,0.0005492687468800495,-0.00014265185060874375,0.0010620313838689555,11,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,2,S2_linear_drift,linear_drift,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse,0.2873342192292868,0.24331777355930034,0.5697634673608027,11,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,2,S2_linear_drift,linear_drift,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse_deterioration_from_target_only,0.0002235540374526529,-0.00048046826280562227,0.0023316104195357235,11,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,2,S2_linear_drift,linear_drift,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_per_day,0.32763186701228153,0.1286184605630613,0.5227305202105208,11,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,2,S2_linear_drift,linear_drift,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_deterioration_from_target_only,0.00028885974213675725,-0.0003709278904199531,0.0018999133796654966,11,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,2,S2_linear_drift,linear_drift,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error,0.37445907067256334,0.07146016489621135,0.6090229244921891,11,2000,20260902
CWT_pyBOAT,pre_amplitude_trajectory,2,S2_linear_drift,linear_drift,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error_deterioration_from_target_only,2.1888442848099626e-05,-0.000599380016595763,5.0606223995358635e-05,11,2000,20260902
