method,scenario_family,scenario_level_number,scenario_level,added_component,target_status,tissue,anchor_recording_uid,anchor_recording_id,method_applicable,primary_metric_name,primary_metric_unit,n_variants,processing_success_fraction,valid_fraction,median_primary_error,median_primary_error_deterioration,median_trajectory_pearson,median_trajectory_pearson_deterioration,median_target_segment_shape_nrmse,median_target_segment_shape_nrmse_deterioration,median_envelope_log_rate_error_per_day,median_envelope_log_rate_absolute_error_per_day,median_envelope_log_rate_absolute_error_deterioration,median_phase_equivalent_absolute_error_hours,median_phase_equivalent_absolute_error_hours_deterioration,median_ratio_log_error,median_ratio_log_error_deterioration
CWT_pyBOAT,phase_shift_hours,1,S1_pre_amplitude,pre_amplitude,eligible,DRG,250625 to 250728::7D-L2_Raw.csv,7D-L2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.09603534246603762,0.00471323366015497,,,,,,,,0.36682798715982956,0.018003226439058467,0.0077688309355031,-0.0019779910473418
CWT_pyBOAT,phase_shift_hours,1,S1_pre_amplitude,pre_amplitude,eligible,DRG,250625 to 250728::8B-L2m1_Raw.csv,8B-L2m1,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.06744312748291725,-0.004029151401542919,,,,,,,,0.25761377079559533,-0.01539022468850866,0.0049371713586180005,0.00448119024705115
CWT_pyBOAT,phase_shift_hours,1,S1_pre_amplitude,pre_amplitude,eligible,DRG,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.08476227841980166,0.003964417194858072,,,,,,,,0.3237680543578301,0.015142958232964021,0.009715275373811949,0.0075394616963231
CWT_pyBOAT,phase_shift_hours,1,S1_pre_amplitude,pre_amplitude,eligible,DRG,250625 to 250728::8D-L4-1m1_Raw.csv,8D-L4-1m1,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.12256296581444426,0.0012389031173185572,,,,,,,,0.468156044384923,0.004732261323196929,0.008523147001791,0.00510218132044115
CWT_pyBOAT,phase_shift_hours,1,S1_pre_amplitude,pre_amplitude,eligible,DRG,250811::2D-1FL2_Raw.csv,2D-1FL2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.06690270917285135,-0.04878787559410824,,,,,,,,0.25554952490637073,-0.1863559575301144,0.0229173904257197,-0.017393872418668396
CWT_pyBOAT,phase_shift_hours,1,S1_pre_amplitude,pre_amplitude,eligible,DRG,250811::3A-1FL4_Raw.csv,3A-1FL4,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.17913965724458736,0.053695268638151106,,,,,,,,0.6842630869023345,0.20510081818581533,0.02857284056731995,-0.002629194647397852
CWT_pyBOAT,phase_shift_hours,1,S1_pre_amplitude,pre_amplitude,eligible,DRG,250811::3D-1FT10_Raw.csv,3D-1FT10,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.02461324302271839,-0.0026456093251781,,,,,,,,0.09401566302210565,-0.010105483238210589,0.019393926225673652,0.015116324012131352
CWT_pyBOAT,phase_shift_hours,1,S1_pre_amplitude,pre_amplitude,eligible,DRG,250811::4A-2MT10_Raw.csv,4A-2MT10,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.06362664069807678,-0.0033432102583930146,,,,,,,,0.24303586510634118,-0.012770122522050745,0.0313263107082896,0.0272160608008129
CWT_pyBOAT,phase_shift_hours,1,S1_pre_amplitude,pre_amplitude,eligible,DRG,250811::4C-2MT5_Raw.csv,4C-2MT5,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.09800058524769151,-0.004099026783510595,,,,,,,,0.3743346616336507,-0.015657128987082797,0.037731058302408596,0.023212302631904002
CWT_pyBOAT,phase_shift_hours,1,S1_pre_amplitude,pre_amplitude,eligible,DRG,250811::4D-1FL4_Raw.csv,4D-1FL4,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.09133700031798142,-0.04306258533339524,,,,,,,,0.3488816421070262,-0.16448695963503374,0.02192094512398185,-0.006815172421431748
CWT_pyBOAT,phase_shift_hours,1,S1_pre_amplitude,pre_amplitude,eligible,DRG,250811::5C-1FT7_Raw.csv,5C-1FT7,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.1851581437648422,-0.042097251657772006,,,,,,,,0.7072520120134664,-0.16079965660602957,0.0286082971200394,-7.200831063170106e-05
CWT_pyBOAT,phase_shift_hours,1,S1_pre_amplitude,pre_amplitude,eligible,DRG,250811::6A-1FL1_Raw.csv,6A-1FL1,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.09827206567852098,-0.014230560329387743,,,,,,,,0.3753716404941122,-0.05435673646534778,0.026177996221137152,0.015291045171097351
CWT_pyBOAT,phase_shift_hours,1,S1_pre_amplitude,pre_amplitude,eligible,DRG,250811::6B-2ML3_Raw.csv,6B-2ML3,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.07482025910974377,-0.03188419376381191,,,,,,,,0.2857923379375712,-0.12178864905625081,0.0249409392582878,-0.009454045179715499
CWT_pyBOAT,phase_shift_hours,1,S1_pre_amplitude,pre_amplitude,eligible,DRG,250811::7D-2MT12_Raw.csv,7D-2MT12,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.16674824514330044,-0.014117850439493429,,,,,,,,0.6369313791949296,-0.05392621639865919,0.0291283248749652,-0.0024524233757202488
CWT_pyBOAT,phase_shift_hours,1,S1_pre_amplitude,pre_amplitude,eligible,DRG,250811::8C-2ML4_Raw.csv,8C-2ML4,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.10401159757717893,-0.005603050179079361,,,,,,,,0.3972950374390327,-0.02140207517741785,0.033560168548461,0.023992961530157654
CWT_pyBOAT,phase_shift_hours,1,S1_pre_amplitude,pre_amplitude,eligible,DRG,250811::8D-2MT7_Raw.csv,8D-2MT7,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.27239019560644184,0.17431087114662702,,,,,,,,1.0404539059328037,0.6658184826633631,0.0120604488658628,-0.014119320510353348
CWT_pyBOAT,phase_shift_hours,1,S1_pre_amplitude,pre_amplitude,eligible,DRG,251003::2B- 1MT7_Raw.csv,2B- 1MT7,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.16028609695682716,0.05294935164107528,,,,,,,,0.6122477913500604,0.20225162513251418,0.015891541453286,0.01275791425755125
CWT_pyBOAT,phase_shift_hours,1,S1_pre_amplitude,pre_amplitude,eligible,SCN,250625 to 250728::1C-SCN_Raw.csv,1C-SCN,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.0663824997514948,-0.0001342951864451436,,,,,,,,0.2535624712859259,-0.0005129698261486099,0.0010187119989764001,0.0007463052759381001
CWT_pyBOAT,phase_shift_hours,1,S1_pre_amplitude,pre_amplitude,eligible,SCN,250625 to 250728::6C-SCNmm1_Raw.csv,6C-SCNmm1,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.11245784471624098,0.0007506304203523939,,,,,,,,0.42955732502521293,0.002867197004021521,0.00562883698561705,0.0036112534790094
CWT_pyBOAT,phase_shift_hours,1,S1_pre_amplitude,pre_amplitude,eligible,SCN,250625 to 250728::7A-SCNmm2_Raw.csv,7A-SCNmm2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.08848617086980481,4.170663249425388e-06,,,,,,,,0.3379922757408843,1.593076013084449e-05,0.00134637456496555,-0.0002359743835128499
CWT_pyBOAT,phase_shift_hours,1,S1_pre_amplitude,pre_amplitude,eligible,SCN,250625 to 250728::7B-SCNcm2_Raw.csv,7B-SCNcm2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.16256021785911523,0.00045511780577456307,,,,,,,,0.6209342933369663,0.0017384219634757891,0.00221672699315985,0.0012125289704321002
CWT_pyBOAT,phase_shift_hours,1,S1_pre_amplitude,pre_amplitude,eligible,SCN,250728::6B-SCNrM2_Raw.csv,6B-SCNrM2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.18230808330192683,5.5520521591745364e-05,,,,,,,,0.6963655829546562,0.00021207277090484755,0.0040228925535957,0.00022822890815869996
CWT_pyBOAT,phase_shift_hours,1,S1_pre_amplitude,pre_amplitude,eligible,SCN,250728::7A-SCNcM1_Raw.csv,7A-SCNcM1,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.07794316622424002,-0.00041298775107279084,,,,,,,,0.29772096443570545,-0.0015774970084713597,0.0025229375377314,0.0008154672550716
CWT_pyBOAT,phase_shift_hours,1,S1_pre_amplitude,pre_amplitude,eligible,SCN,250728::7B-SCNcM2_Raw.csv,7B-SCNcM2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.14517036452560683,-0.00033678066741060775,,,,,,,,0.5545099465128638,-0.0012864073909483742,0.00217794305938035,0.00035294396836960004
CWT_pyBOAT,phase_shift_hours,1,S1_pre_amplitude,pre_amplitude,eligible,SCN,250811::1A-1FSCN_Raw.csv,1A-1FSCN,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.04783008290955104,0.00018600491624098936,,,,,,,,0.18269745896520556,0.0007104864446195319,0.0099564644794096,0.003924180771526099
CWT_pyBOAT,phase_shift_hours,1,S1_pre_amplitude,pre_amplitude,eligible,SCN,250811::1B-2MSCN_Raw.csv,1B-2MSCN,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.026641675288114675,-0.00024406109631414097,,,,,,,,0.10176370354446349,-0.0009322447174757442,0.0181031211443789,0.011646800388017601
CWT_pyBOAT,phase_shift_hours,1,S1_pre_amplitude,pre_amplitude,eligible,SCN,250811::1C-3FSCN_Raw.csv,1C-3FSCN,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.10914963398331134,-0.009164186832592236,,,,,,,,0.41692089084276296,-0.03500461521179313,0.0268517461874562,0.01664307611870585
CWT_pyBOAT,phase_shift_hours,1,S1_pre_amplitude,pre_amplitude,eligible,SCN,250811::1D-4FSCN_Raw.csv,1D-4FSCN,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.10312866984411206,-0.01121212802180338,,,,,,,,0.3939225019243805,-0.04282717433397987,0.02771971915806955,0.018404534136330048
CWT_pyBOAT,phase_shift_hours,1,S1_pre_amplitude,pre_amplitude,eligible,SCN,251003::2A- M1SCn_Raw.csv,2A- M1SCn,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.16070203967506425,-0.0008443949025789266,,,,,,,,0.6138365755016726,-0.0032253509440088868,0.00217652648489005,0.00135476919695075
CWT_pyBOAT,phase_shift_hours,1,S1_pre_amplitude,pre_amplitude,eligible,SCN,251003::4B-M3SCN_Raw.csv,4B-M3SCN,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.013937635721069208,0.0005836724714534114,,,,,,,,0.053237846880536094,0.002229464615483366,0.0109100126693365,0.010836674234895292
CWT_pyBOAT,phase_shift_hours,1,S1_pre_amplitude,pre_amplitude,ineligible,DRG,250625 to 250728::5A-T10m1_Raw.csv,5A-T10m1,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.11112121577225587,0.02860611251537981,,,,,,,,0.4244517785408545,0.10926730102717509,0.007435412039604,-0.0030386425002617494
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,difficult,DRG,250625 to 250728::1D-L2m2_Raw.csv,1D-L2m2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.07655593462992805,-1.693705574012938e-06,,,,,,,,0.2924221300649534,-6.4694787418884125e-06,0.0011826753507217,0.0004925613159858
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,difficult,DRG,250625 to 250728::4B-T12m2_Raw.csv,4B-T12m2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.038598975423363546,-0.0038062008732033803,,,,,,,,0.14743722568586143,-0.014538616400904161,0.0125987133589273,0.01218584830816955
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,difficult,DRG,250625 to 250728::5C-T12_Raw.csv,5C-T12,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.15783741743671698,0.0007358077007779684,,,,,,,,0.602894524557898,0.002810578385853524,0.0028635920189939504,-0.00305641316877965
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,difficult,DRG,250625 to 250728::8A-L3_Raw.csv,8A-L3,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.12721463879521444,0.011801496785196264,,,,,,,,0.485924126349801,0.045078397181930324,0.00402199728840855,-0.0015685451047835002
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,difficult,DRG,250811::2C-2ML1_Raw.csv,2C-2ML1,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.17523434973537144,-0.03436069576123657,,,,,,,,0.6693459110370799,-0.13124818988346093,0.0401408553701997,0.02026044476895705
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,difficult,DRG,250811::5A-2ML2_Raw.csv,5A-2ML2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.1411644516602446,-0.02212551668023721,,,,,,,,0.5392084864940362,-0.08451324835492646,0.024666351230280048,0.0001856652259260988
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,difficult,DRG,250811::7C-1FT12_Raw.csv,7C-1FT12,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.23275126184196449,-0.01806090912224434,,,,,,,,0.8890443319925926,-0.06898759112492864,0.0257086824145802,0.004288228411510499
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,difficult,DRG,250811::8A-1FT5_Raw.csv,8A-1FT5,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.12455809601634704,-0.014613208531183863,,,,,,,,0.47577688039479715,-0.05581834493209359,0.02569041220644035,-1.5641259692850823e-05
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,difficult,DRG,251003::2C- M1L1_Raw.csv,2C- M1L1,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.08293341164216583,-0.0004919898634909714,,,,,,,,0.3167822978478152,-0.0018792628494166685,0.0047566864760052,0.0011343614944605
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,difficult,DRG,251003::2D- M1L4_Raw.csv,2D- M1L4,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.11954603671651043,0.01471212252694798,,,,,,,,0.45663222409146836,0.056196168564897536,0.0115749033228878,0.0104250166897219
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,difficult,SCN,250728::6A-SCNrM1_Raw.csv,6A-SCNrM1,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.03381320997483783,0.0005380556465119923,,,,,,,,0.12915694822319096,0.002055221179221342,0.00664850379232735,0.0062481051494775
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,eligible,DRG,250625 to 250728::1B-L1m2_Raw.csv,1B-L1m2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.135603617522271,-2.987162873280269e-05,,,,,,,,0.5179676647154925,-0.0001141012169047495,0.00306511194042265,-6.27084889310999e-05
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,eligible,DRG,250625 to 250728::2C-L3m2_Raw.csv,2C-L3m2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.2932771661631417,0.1276411045175898,,,,,,,,1.1202362565803317,0.487553105416408,0.0031115707909086,-0.0044754111198572
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,eligible,DRG,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.15163098338487258,0.01665739162102775,,,,,,,,0.5791876927581006,0.06362654917209809,0.0012424329308449,-0.00013599182697140002
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,eligible,DRG,250625 to 250728::3B-T10m2_Raw.csv,3B-T10m2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.047267843203782745,0.019350736803577462,,,,,,,,0.1805498614841922,0.07391436995423079,0.01187718651202785,0.0109724966493714
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,eligible,DRG,250625 to 250728::4C-T5m1_Raw.csv,4C-T5m1,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.15987502428237677,-0.0008707389015576439,,,,,,,,0.6106776093954494,-0.0033259776078073955,0.007088637615397251,0.00580090317473835
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,eligible,DRG,250625 to 250728::4D-T7m1_Raw.csv,4D-T7m1,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.11813143796036796,-0.002640661319279758,,,,,,,,0.45122885486270703,-0.010086583247878533,0.00919357839765935,0.0020481078134923
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,eligible,DRG,250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.07318477733535778,0.0058070002028891565,,,,,,,,0.27954525772804556,0.022181106883810794,0.0125714378873318,0.0117933090568296
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,eligible,DRG,250625 to 250728::5D-T10_Raw.csv,5D-T10,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.19968330191228967,0.02172759187677542,,,,,,,,0.7627340292540532,0.0829932875681309,0.003989575865726951,-0.0019284390155757999
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,eligible,DRG,250625 to 250728::6A-T7_Raw.csv,6A-T7,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.07992930739324122,0.01475753570492766,,,,,,,,0.305307464869102,0.05636963412706501,0.008438562994655851,0.0011088102479051495
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,eligible,DRG,250625 to 250728::6B-T5_Raw.csv,6B-T5,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.13074986804584454,0.0008670697811048456,,,,,,,,0.4994277073946211,0.003311962600042656,0.0016826716825838,0.0006151273832881001
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,eligible,DRG,250625 to 250728::7C-L1_Raw.csv,7C-L1,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.11276057107071713,-0.0022076977508369566,,,,,,,,0.43071365452247057,-0.008432784237565466,0.0026381279209744,-0.0019929836241245995
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,eligible,DRG,250625 to 250728::7D-L2_Raw.csv,7D-L2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.0918367261211781,-0.0005265081831815621,,,,,,,,0.3507904540694899,-0.0020111131183603026,0.00960841619252395,-0.00022965378015810025
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,eligible,DRG,250625 to 250728::8B-L2m1_Raw.csv,8B-L2m1,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.0718358206719143,-0.0001841758998786247,,,,,,,,0.2743926228239548,-0.0007035001167379346,0.013198374634737199,0.012773057181103
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,eligible,DRG,250625 to 250728::8C-L3m1_Raw.csv,8C-L3m1,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.0885577052412565,0.0059102644968049844,,,,,,,,0.3382655169125045,0.02257554743152912,0.0055589637700108,0.0042678997630484
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,eligible,DRG,250625 to 250728::8D-L4-1m1_Raw.csv,8D-L4-1m1,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.1241453662425891,0.0026846135246891834,,,,,,,,0.4742003687870825,0.010254468305895381,0.00927010790470615,0.006512802112122651
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,eligible,DRG,250811::2D-1FL2_Raw.csv,2D-1FL2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.03684619969615155,-0.05636329145847774,,,,,,,,0.14074211557904667,-0.21529191466910236,0.02551566770552565,-0.014787411117192301
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,eligible,DRG,250811::3A-1FL4_Raw.csv,3A-1FL4,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.1549072198057222,0.030843264763369405,,,,,,,,0.5917019940648826,0.11781259315637568,0.03180325387870765,5.361055124940284e-05
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,eligible,DRG,250811::3D-1FT10_Raw.csv,3D-1FT10,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.022944782276810738,-0.007051895067899494,,,,,,,,0.08764261242052179,-0.02693625499731747,0.032198947027473654,0.027096956327812602
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,eligible,DRG,250811::4A-2MT10_Raw.csv,4A-2MT10,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.06628862712346417,-0.0011856296703030011,,,,,,,,0.25320390425939543,-0.004528771744923249,0.0204928741363766,0.016404893914462253
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,eligible,DRG,250811::4C-2MT5_Raw.csv,4C-2MT5,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.10596744341425435,0.00862609645426815,,,,,,,,0.40476581822854296,0.03294926136682194,0.03965533733036085,0.024715742935254498
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,eligible,DRG,250811::4D-1FL4_Raw.csv,4D-1FL4,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.1335161372432765,-0.004668320471552523,,,,,,,,0.5099940773952807,-0.01783167069563213,0.01675759461181665,-0.011539399245852299
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,eligible,DRG,250811::5C-1FT7_Raw.csv,5C-1FT7,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.1790783036825998,-0.048396808392826784,,,,,,,,0.6840287335583357,-0.18486219085415306,0.027871205775587653,-9.349405305559937e-05
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,eligible,DRG,250811::6A-1FL1_Raw.csv,6A-1FL1,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.10309805149117945,-0.008417864261843988,,,,,,,,0.3938055484311351,-0.032153872981177944,0.032871345486317954,0.021838801052769197
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,eligible,DRG,250811::6B-2ML3_Raw.csv,6B-2ML3,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.08038138599986189,-0.03401793158918309,,,,,,,,0.3070342779469366,-0.12993892718833028,0.02435953449477895,-0.009227609682103502
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,eligible,DRG,250811::7D-2MT12_Raw.csv,7D-2MT12,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.21658643171462466,0.036958027082345746,,,,,,,,0.8272992291364263,0.14116926472990715,0.02276995590592905,-0.00872278019535295
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,eligible,DRG,250811::8C-2ML4_Raw.csv,8C-2ML4,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.10489042868263554,-0.00423384969244367,,,,,,,,0.4006519249888648,-0.016172114564652257,0.03279484425660175,0.0228794851108199
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,eligible,DRG,250811::8D-2MT7_Raw.csv,8D-2MT7,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.10447062825560005,0.023514840200924425,,,,,,,,0.3990484054750699,0.08982007329583533,0.02053049944026525,-0.0058030401065245485
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,eligible,DRG,251003::2B- 1MT7_Raw.csv,2B- 1MT7,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.10126605909085717,0.00021213690054366907,,,,,,,,0.38680785292190123,0.0008103032720092329,0.0032313805058967002,-5.9201930055350054e-05
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,eligible,SCN,250625 to 250728::1C-SCN_Raw.csv,1C-SCN,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.07015098363729844,0.0034799431149536986,,,,,,,,0.26795701940723315,0.01329240356216374,0.009409560522878401,0.00879858112994755
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,eligible,SCN,250625 to 250728::6C-SCNmm1_Raw.csv,6C-SCNmm1,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.11177519036844963,9.840850704634363e-05,,,,,,,,0.42694977749223284,0.0003758928081292745,0.00923340760731225,0.007124999942599099
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,eligible,SCN,250625 to 250728::7A-SCNmm2_Raw.csv,7A-SCNmm2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.08854646149272027,5.0015456967145155e-05,,,,,,,,0.33822256895670233,0.00019104497297570133,0.00195282327366215,-0.00047457560334645014
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,eligible,SCN,250625 to 250728::7B-SCNcm2_Raw.csv,7B-SCNcm2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.16361375937457945,0.0007881040456716448,,,,,,,,0.624958525495494,0.0030103357089447114,0.0010077174904146,-3.0215294097350078e-05
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,eligible,SCN,250728::6B-SCNrM2_Raw.csv,6B-SCNrM2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.18201228410765724,-0.00032167838954344496,,,,,,,,0.6952357132603217,-0.0012287209387602527,0.00315243124231615,-0.0004831201951903
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,eligible,SCN,250728::7A-SCNcM1_Raw.csv,7A-SCNcM1,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.08179538685496279,0.0037224907017368025,,,,,,,,0.312435363361948,0.01421886709908074,0.0107345041789545,0.00895704658608915
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,eligible,SCN,250728::7B-SCNcM2_Raw.csv,7B-SCNcM2,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.15167781600350105,0.005668844030537912,,,,,,,,0.5793665801841643,0.021653389177850202,0.00158775477237845,-5.127408293699909e-06
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,eligible,SCN,250811::1A-1FSCN_Raw.csv,1A-1FSCN,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.03393273264468766,-0.013608833069095994,,,,,,,,0.12961349119242632,-0.05198191326381784,0.00687010449117885,0.00087595212732385
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,eligible,SCN,250811::1B-2MSCN_Raw.csv,1B-2MSCN,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.026731601310309605,-0.00021873091164792413,,,,,,,,0.10210719564714144,-0.0008354905390983366,0.00314153965896615,-0.0028328775415970998
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,eligible,SCN,250811::1C-3FSCN_Raw.csv,1C-3FSCN,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.1285119834736741,0.010655068545084134,,,,,,,,0.49087961799310065,0.040699363870394634,0.0041433134716,-0.005870343895429449
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,eligible,SCN,250811::1D-4FSCN_Raw.csv,1D-4FSCN,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.11548858769208792,0.0001668825696974352,,,,,,,,0.44113391044554284,0.0006374444611974006,0.00843509627442365,-0.00044155737237150036
CWT_pyBOAT,phase_shift_hours,2,S2_post_amplitude,post_amplitude,eligible,SCN,251003::2A- M1SCn_Raw.csv,2A- M1SCn,True,circular_absolute_error_radians,radians,10,1.0,1.0,0.1685858370416633,0.006755414438529561,,,,,,,,0.6439504632111712,0.025803782412632204,0.00278279070467655,0.0019173823924585002
