calibration_id,source_grid_id,method,segment,period_hours,amplitude_gt,amplitude_estimated,processing_success,failure_reason
cal_0043,SYN_A034_2D-1FL2_V000,Hilbert,pre,20.0,4.0,3.734750414824569,True,
cal_0043,SYN_A034_2D-1FL2_V000,Hilbert,post,20.0,4.0,3.717128859087881,True,
cal_0043,SYN_A034_2D-1FL2_V000,CWT_pyBOAT,pre,20.0,4.0,3.988584832665223,True,
cal_0043,SYN_A034_2D-1FL2_V000,CWT_pyBOAT,post,20.0,4.0,3.9895382715930023,True,
cal_0044,SYN_A034_2D-1FL2_V000,STFT,pre,22.0,4.0,4.300934651913355,True,
cal_0044,SYN_A034_2D-1FL2_V000,STFT,post,22.0,4.0,4.299666922861853,True,
cal_0044,SYN_A034_2D-1FL2_V000,Hilbert,pre,22.0,4.0,4.025464300775219,True,
cal_0044,SYN_A034_2D-1FL2_V000,Hilbert,post,22.0,4.0,3.9985465129149755,True,
cal_0044,SYN_A034_2D-1FL2_V000,CWT_pyBOAT,pre,22.0,4.0,3.9811312817111535,True,
cal_0044,SYN_A034_2D-1FL2_V000,CWT_pyBOAT,post,22.0,4.0,3.981632283238918,True,
cal_0045,SYN_A034_2D-1FL2_V000,STFT,pre,24.0,4.0,4.018251013145005,True,
cal_0045,SYN_A034_2D-1FL2_V000,STFT,post,24.0,4.0,4.018251013145009,True,
cal_0045,SYN_A034_2D-1FL2_V000,Hilbert,pre,24.0,4.0,4.048083807896544,True,
cal_0045,SYN_A034_2D-1FL2_V000,Hilbert,post,24.0,4.0,4.0890973538496285,True,
cal_0045,SYN_A034_2D-1FL2_V000,CWT_pyBOAT,pre,24.0,4.0,3.97716370964797,True,
cal_0045,SYN_A034_2D-1FL2_V000,CWT_pyBOAT,post,24.0,4.0,3.9782864037524837,True,
cal_0046,SYN_A034_2D-1FL2_V000,STFT,pre,26.0,4.0,3.7158660562210324,True,
cal_0046,SYN_A034_2D-1FL2_V000,STFT,post,26.0,4.0,3.7118807606133952,True,
cal_0046,SYN_A034_2D-1FL2_V000,Hilbert,pre,26.0,4.0,4.105308187611422,True,
cal_0046,SYN_A034_2D-1FL2_V000,Hilbert,post,26.0,4.0,4.089683470336439,True,
cal_0046,SYN_A034_2D-1FL2_V000,CWT_pyBOAT,pre,26.0,4.0,3.9681096870675105,True,
cal_0046,SYN_A034_2D-1FL2_V000,CWT_pyBOAT,post,26.0,4.0,3.9696367156062617,True,
cal_0047,SYN_A034_2D-1FL2_V000,STFT,pre,28.0,4.0,3.530725307603677,True,
cal_0047,SYN_A034_2D-1FL2_V000,STFT,post,28.0,4.0,3.5307420972805152,True,
cal_0047,SYN_A034_2D-1FL2_V000,Hilbert,pre,28.0,4.0,3.869328806234275,True,
cal_0047,SYN_A034_2D-1FL2_V000,Hilbert,post,28.0,4.0,3.602794860428588,True,
cal_0047,SYN_A034_2D-1FL2_V000,CWT_pyBOAT,pre,28.0,4.0,3.9524098747685388,True,
cal_0047,SYN_A034_2D-1FL2_V000,CWT_pyBOAT,post,28.0,4.0,3.9649642908352276,True,
cal_0048,SYN_A034_2D-1FL2_V000,STFT,pre,30.0,4.0,3.4924634116921203,True,
cal_0048,SYN_A034_2D-1FL2_V000,STFT,post,30.0,4.0,3.4924634116921207,True,
cal_0048,SYN_A034_2D-1FL2_V000,Hilbert,pre,30.0,4.0,3.0798381196234814,True,
cal_0048,SYN_A034_2D-1FL2_V000,Hilbert,post,30.0,4.0,2.8161031495307136,True,
cal_0048,SYN_A034_2D-1FL2_V000,CWT_pyBOAT,pre,30.0,4.0,3.9319178885579924,True,
cal_0048,SYN_A034_2D-1FL2_V000,CWT_pyBOAT,post,30.0,4.0,3.940551653498412,True,
cal_0049,SYN_A030_1B-2MSCN_V000,STFT,pre,20.0,0.5,0.5410414277226605,True,
cal_0049,SYN_A030_1B-2MSCN_V000,STFT,post,20.0,0.5,0.5410426865429823,True,
cal_0049,SYN_A030_1B-2MSCN_V000,Hilbert,pre,20.0,0.5,0.4668438018530711,True,
cal_0049,SYN_A030_1B-2MSCN_V000,Hilbert,post,20.0,0.5,0.46464110738598513,True,
cal_0049,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,pre,20.0,0.5,0.49857310408315286,True,
cal_0049,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,post,20.0,0.5,0.4986922839491253,True,
cal_0050,SYN_A030_1B-2MSCN_V000,STFT,pre,22.0,0.5,0.5376168314891694,True,
cal_0050,SYN_A030_1B-2MSCN_V000,STFT,post,22.0,0.5,0.5374583653577316,True,
cal_0050,SYN_A030_1B-2MSCN_V000,Hilbert,pre,22.0,0.5,0.5031830375969024,True,
cal_0050,SYN_A030_1B-2MSCN_V000,Hilbert,post,22.0,0.5,0.49981831411437194,True,
cal_0050,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,pre,22.0,0.5,0.4976414102138942,True,
cal_0050,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,post,22.0,0.5,0.49770403540486474,True,
cal_0051,SYN_A030_1B-2MSCN_V000,STFT,pre,24.0,0.5,0.5022813766431257,True,
cal_0051,SYN_A030_1B-2MSCN_V000,STFT,post,24.0,0.5,0.5022813766431261,True,
cal_0051,SYN_A030_1B-2MSCN_V000,Hilbert,pre,24.0,0.5,0.506010475987068,True,
cal_0051,SYN_A030_1B-2MSCN_V000,Hilbert,post,24.0,0.5,0.5111371692312036,True,
cal_0051,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,pre,24.0,0.5,0.49714546370599627,True,
cal_0051,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,post,24.0,0.5,0.49728580046906046,True,
cal_0052,SYN_A030_1B-2MSCN_V000,STFT,pre,26.0,0.5,0.46448325702762905,True,
cal_0052,SYN_A030_1B-2MSCN_V000,STFT,post,26.0,0.5,0.4639850950766744,True,
cal_0052,SYN_A030_1B-2MSCN_V000,Hilbert,pre,26.0,0.5,0.5131635234514278,True,
cal_0052,SYN_A030_1B-2MSCN_V000,Hilbert,post,26.0,0.5,0.5112104337920549,True,
cal_0052,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,pre,26.0,0.5,0.4960137108834388,True,
cal_0052,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,post,26.0,0.5,0.4962045894507827,True,
cal_0053,SYN_A030_1B-2MSCN_V000,STFT,pre,28.0,0.5,0.44134066345045964,True,
cal_0053,SYN_A030_1B-2MSCN_V000,STFT,post,28.0,0.5,0.4413427621600644,True,
cal_0053,SYN_A030_1B-2MSCN_V000,Hilbert,pre,28.0,0.5,0.4836661007792844,True,
cal_0053,SYN_A030_1B-2MSCN_V000,Hilbert,post,28.0,0.5,0.4503493575535735,True,
cal_0053,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,pre,28.0,0.5,0.49405123434606735,True,
cal_0053,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,post,28.0,0.5,0.49562053635440345,True,
cal_0054,SYN_A030_1B-2MSCN_V000,STFT,pre,30.0,0.5,0.43655792646151503,True,
cal_0054,SYN_A030_1B-2MSCN_V000,STFT,post,30.0,0.5,0.4365579264615151,True,
cal_0054,SYN_A030_1B-2MSCN_V000,Hilbert,pre,30.0,0.5,0.3849797649529352,True,
cal_0054,SYN_A030_1B-2MSCN_V000,Hilbert,post,30.0,0.5,0.3520128936913392,True,
cal_0054,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,pre,30.0,0.5,0.49148973606974905,True,
cal_0054,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,post,30.0,0.5,0.4925689566873015,True,
cal_0055,SYN_A030_1B-2MSCN_V000,STFT,pre,20.0,1.0,1.082082855445321,True,
cal_0055,SYN_A030_1B-2MSCN_V000,STFT,post,20.0,1.0,1.0820853730859645,True,
cal_0055,SYN_A030_1B-2MSCN_V000,Hilbert,pre,20.0,1.0,0.9336876037061422,True,
cal_0055,SYN_A030_1B-2MSCN_V000,Hilbert,post,20.0,1.0,0.9292822147719703,True,
cal_0055,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,pre,20.0,1.0,0.9971462081663057,True,
cal_0055,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,post,20.0,1.0,0.9973845678982506,True,
cal_0056,SYN_A030_1B-2MSCN_V000,STFT,pre,22.0,1.0,1.0752336629783388,True,
cal_0056,SYN_A030_1B-2MSCN_V000,STFT,post,22.0,1.0,1.0749167307154632,True,
cal_0056,SYN_A030_1B-2MSCN_V000,Hilbert,pre,22.0,1.0,1.0063660751938048,True,
cal_0056,SYN_A030_1B-2MSCN_V000,Hilbert,post,22.0,1.0,0.9996366282287439,True,
cal_0056,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,pre,22.0,1.0,0.9952828204277884,True,
cal_0056,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,post,22.0,1.0,0.9954080708097295,True,
cal_0057,SYN_A030_1B-2MSCN_V000,STFT,pre,24.0,1.0,1.0045627532862513,True,
cal_0057,SYN_A030_1B-2MSCN_V000,STFT,post,24.0,1.0,1.0045627532862522,True,
cal_0057,SYN_A030_1B-2MSCN_V000,Hilbert,pre,24.0,1.0,1.012020951974136,True,
cal_0057,SYN_A030_1B-2MSCN_V000,Hilbert,post,24.0,1.0,1.0222743384624071,True,
cal_0057,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,pre,24.0,1.0,0.9942909274119925,True,
cal_0057,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,post,24.0,1.0,0.9945716009381209,True,
cal_0058,SYN_A030_1B-2MSCN_V000,STFT,pre,26.0,1.0,0.9289665140552581,True,
cal_0058,SYN_A030_1B-2MSCN_V000,STFT,post,26.0,1.0,0.9279701901533488,True,
cal_0058,SYN_A030_1B-2MSCN_V000,Hilbert,pre,26.0,1.0,1.0263270469028556,True,
cal_0058,SYN_A030_1B-2MSCN_V000,Hilbert,post,26.0,1.0,1.0224208675841098,True,
cal_0058,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,pre,26.0,1.0,0.9920274217668776,True,
cal_0058,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,post,26.0,1.0,0.9924091789015654,True,
cal_0059,SYN_A030_1B-2MSCN_V000,STFT,pre,28.0,1.0,0.8826813269009193,True,
cal_0059,SYN_A030_1B-2MSCN_V000,STFT,post,28.0,1.0,0.8826855243201288,True,
cal_0059,SYN_A030_1B-2MSCN_V000,Hilbert,pre,28.0,1.0,0.9673322015585688,True,
cal_0059,SYN_A030_1B-2MSCN_V000,Hilbert,post,28.0,1.0,0.900698715107147,True,
cal_0059,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,pre,28.0,1.0,0.9881024686921347,True,
cal_0059,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,post,28.0,1.0,0.9912410727088069,True,
cal_0060,SYN_A030_1B-2MSCN_V000,STFT,pre,30.0,1.0,0.8731158529230301,True,
cal_0060,SYN_A030_1B-2MSCN_V000,STFT,post,30.0,1.0,0.8731158529230302,True,
cal_0060,SYN_A030_1B-2MSCN_V000,Hilbert,pre,30.0,1.0,0.7699595299058704,True,
cal_0060,SYN_A030_1B-2MSCN_V000,Hilbert,post,30.0,1.0,0.7040257873826784,True,
cal_0060,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,pre,30.0,1.0,0.9829794721394981,True,
cal_0060,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,post,30.0,1.0,0.985137913374603,True,
cal_0061,SYN_A030_1B-2MSCN_V000,STFT,pre,20.0,2.0,2.164165710890642,True,
cal_0061,SYN_A030_1B-2MSCN_V000,STFT,post,20.0,2.0,2.164170746171929,True,
cal_0061,SYN_A030_1B-2MSCN_V000,Hilbert,pre,20.0,2.0,1.8673752074122845,True,
cal_0061,SYN_A030_1B-2MSCN_V000,Hilbert,post,20.0,2.0,1.8585644295439405,True,
cal_0061,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,pre,20.0,2.0,1.9942924163326115,True,
cal_0061,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,post,20.0,2.0,1.9947691357965012,True,
cal_0062,SYN_A030_1B-2MSCN_V000,STFT,pre,22.0,2.0,2.1504673259566776,True,
cal_0062,SYN_A030_1B-2MSCN_V000,STFT,post,22.0,2.0,2.1498334614309265,True,
cal_0062,SYN_A030_1B-2MSCN_V000,Hilbert,pre,22.0,2.0,2.0127321503876097,True,
cal_0062,SYN_A030_1B-2MSCN_V000,Hilbert,post,22.0,2.0,1.9992732564574878,True,
cal_0062,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,pre,22.0,2.0,1.9905656408555767,True,
cal_0062,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,post,22.0,2.0,1.990816141619459,True,
cal_0063,SYN_A030_1B-2MSCN_V000,STFT,pre,24.0,2.0,2.0091255065725027,True,
cal_0063,SYN_A030_1B-2MSCN_V000,STFT,post,24.0,2.0,2.0091255065725044,True,
cal_0063,SYN_A030_1B-2MSCN_V000,Hilbert,pre,24.0,2.0,2.024041903948272,True,
cal_0063,SYN_A030_1B-2MSCN_V000,Hilbert,post,24.0,2.0,2.0445486769248142,True,
cal_0063,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,pre,24.0,2.0,1.988581854823985,True,
cal_0063,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,post,24.0,2.0,1.9891432018762418,True,
cal_0064,SYN_A030_1B-2MSCN_V000,STFT,pre,26.0,2.0,1.8579330281105162,True,
cal_0064,SYN_A030_1B-2MSCN_V000,STFT,post,26.0,2.0,1.8559403803066976,True,
cal_0064,SYN_A030_1B-2MSCN_V000,Hilbert,pre,26.0,2.0,2.052654093805711,True,
cal_0064,SYN_A030_1B-2MSCN_V000,Hilbert,post,26.0,2.0,2.0448417351682195,True,
cal_0064,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,pre,26.0,2.0,1.9840548435337553,True,
cal_0064,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,post,26.0,2.0,1.9848183578031309,True,
cal_0065,SYN_A030_1B-2MSCN_V000,STFT,pre,28.0,2.0,1.7653626538018385,True,
cal_0065,SYN_A030_1B-2MSCN_V000,STFT,post,28.0,2.0,1.7653710486402576,True,
cal_0065,SYN_A030_1B-2MSCN_V000,Hilbert,pre,28.0,2.0,1.9346644031171376,True,
cal_0065,SYN_A030_1B-2MSCN_V000,Hilbert,post,28.0,2.0,1.801397430214294,True,
cal_0065,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,pre,28.0,2.0,1.9762049373842694,True,
cal_0065,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,post,28.0,2.0,1.9824821454176138,True,
cal_0066,SYN_A030_1B-2MSCN_V000,STFT,pre,30.0,2.0,1.7462317058460601,True,
cal_0066,SYN_A030_1B-2MSCN_V000,STFT,post,30.0,2.0,1.7462317058460604,True,
cal_0066,SYN_A030_1B-2MSCN_V000,Hilbert,pre,30.0,2.0,1.5399190598117407,True,
cal_0066,SYN_A030_1B-2MSCN_V000,Hilbert,post,30.0,2.0,1.4080515747653568,True,
cal_0066,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,pre,30.0,2.0,1.9659589442789962,True,
cal_0066,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,post,30.0,2.0,1.970275826749206,True,
cal_0067,SYN_A030_1B-2MSCN_V000,STFT,pre,20.0,4.0,4.328331421781284,True,
cal_0067,SYN_A030_1B-2MSCN_V000,STFT,post,20.0,4.0,4.328341492343858,True,
cal_0067,SYN_A030_1B-2MSCN_V000,Hilbert,pre,20.0,4.0,3.734750414824569,True,
cal_0067,SYN_A030_1B-2MSCN_V000,Hilbert,post,20.0,4.0,3.717128859087881,True,
cal_0067,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,pre,20.0,4.0,3.988584832665223,True,
cal_0067,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,post,20.0,4.0,3.9895382715930023,True,
cal_0068,SYN_A030_1B-2MSCN_V000,STFT,pre,22.0,4.0,4.300934651913355,True,
cal_0068,SYN_A030_1B-2MSCN_V000,STFT,post,22.0,4.0,4.299666922861853,True,
cal_0068,SYN_A030_1B-2MSCN_V000,Hilbert,pre,22.0,4.0,4.025464300775219,True,
cal_0068,SYN_A030_1B-2MSCN_V000,Hilbert,post,22.0,4.0,3.9985465129149755,True,
cal_0068,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,pre,22.0,4.0,3.9811312817111535,True,
cal_0068,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,post,22.0,4.0,3.981632283238918,True,
cal_0069,SYN_A030_1B-2MSCN_V000,STFT,pre,24.0,4.0,4.018251013145005,True,
cal_0069,SYN_A030_1B-2MSCN_V000,STFT,post,24.0,4.0,4.018251013145009,True,
cal_0069,SYN_A030_1B-2MSCN_V000,Hilbert,pre,24.0,4.0,4.048083807896544,True,
cal_0069,SYN_A030_1B-2MSCN_V000,Hilbert,post,24.0,4.0,4.0890973538496285,True,
cal_0069,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,pre,24.0,4.0,3.97716370964797,True,
cal_0069,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,post,24.0,4.0,3.9782864037524837,True,
cal_0070,SYN_A030_1B-2MSCN_V000,STFT,pre,26.0,4.0,3.7158660562210324,True,
cal_0070,SYN_A030_1B-2MSCN_V000,STFT,post,26.0,4.0,3.7118807606133952,True,
cal_0070,SYN_A030_1B-2MSCN_V000,Hilbert,pre,26.0,4.0,4.105308187611422,True,
cal_0070,SYN_A030_1B-2MSCN_V000,Hilbert,post,26.0,4.0,4.089683470336439,True,
cal_0070,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,pre,26.0,4.0,3.9681096870675105,True,
cal_0070,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,post,26.0,4.0,3.9696367156062617,True,
cal_0071,SYN_A030_1B-2MSCN_V000,STFT,pre,28.0,4.0,3.530725307603677,True,
cal_0071,SYN_A030_1B-2MSCN_V000,STFT,post,28.0,4.0,3.5307420972805152,True,
cal_0071,SYN_A030_1B-2MSCN_V000,Hilbert,pre,28.0,4.0,3.869328806234275,True,
cal_0071,SYN_A030_1B-2MSCN_V000,Hilbert,post,28.0,4.0,3.602794860428588,True,
cal_0071,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,pre,28.0,4.0,3.9524098747685388,True,
cal_0071,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,post,28.0,4.0,3.9649642908352276,True,
cal_0072,SYN_A030_1B-2MSCN_V000,STFT,pre,30.0,4.0,3.4924634116921203,True,
cal_0072,SYN_A030_1B-2MSCN_V000,STFT,post,30.0,4.0,3.4924634116921207,True,
cal_0072,SYN_A030_1B-2MSCN_V000,Hilbert,pre,30.0,4.0,3.0798381196234814,True,
cal_0072,SYN_A030_1B-2MSCN_V000,Hilbert,post,30.0,4.0,2.8161031495307136,True,
cal_0072,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,pre,30.0,4.0,3.9319178885579924,True,
cal_0072,SYN_A030_1B-2MSCN_V000,CWT_pyBOAT,post,30.0,4.0,3.940551653498412,True,
cal_0073,SYN_A050_2B-1MT7_V000,STFT,pre,20.0,0.5,0.5410414277226606,True,
cal_0073,SYN_A050_2B-1MT7_V000,STFT,post,20.0,0.5,0.5410446467681451,True,
cal_0073,SYN_A050_2B-1MT7_V000,Hilbert,pre,20.0,0.5,0.46869661257198164,True,
cal_0073,SYN_A050_2B-1MT7_V000,Hilbert,post,20.0,0.5,0.46759861378659956,True,
cal_0073,SYN_A050_2B-1MT7_V000,CWT_pyBOAT,pre,20.0,0.5,0.4987688276464929,True,
cal_0073,SYN_A050_2B-1MT7_V000,CWT_pyBOAT,post,20.0,0.5,0.4987731924089531,True,
cal_0074,SYN_A050_2B-1MT7_V000,STFT,pre,22.0,0.5,0.5375021225523563,True,
cal_0074,SYN_A050_2B-1MT7_V000,STFT,post,22.0,0.5,0.537364662301472,True,
cal_0074,SYN_A050_2B-1MT7_V000,Hilbert,pre,22.0,0.5,0.5032476516383172,True,
cal_0074,SYN_A050_2B-1MT7_V000,Hilbert,post,22.0,0.5,0.5031253451324664,True,
cal_0074,SYN_A050_2B-1MT7_V000,CWT_pyBOAT,pre,22.0,0.5,0.4981964213779784,True,
cal_0074,SYN_A050_2B-1MT7_V000,CWT_pyBOAT,post,22.0,0.5,0.4981540274383457,True,
cal_0075,SYN_A050_2B-1MT7_V000,STFT,pre,24.0,0.5,0.5022813766431258,True,
cal_0075,SYN_A050_2B-1MT7_V000,STFT,post,24.0,0.5,0.502281376643126,True,
cal_0075,SYN_A050_2B-1MT7_V000,Hilbert,pre,24.0,0.5,0.49945614900076796,True,
cal_0075,SYN_A050_2B-1MT7_V000,Hilbert,post,24.0,0.5,0.5068398660891729,True,
cal_0075,SYN_A050_2B-1MT7_V000,CWT_pyBOAT,pre,24.0,0.5,0.4982205593586309,True,
cal_0075,SYN_A050_2B-1MT7_V000,CWT_pyBOAT,post,24.0,0.5,0.49832778146838597,True,
cal_0076,SYN_A050_2B-1MT7_V000,STFT,pre,26.0,0.5,0.4644559318361922,True,
cal_0076,SYN_A050_2B-1MT7_V000,STFT,post,26.0,0.5,0.463845546902916,True,
cal_0076,SYN_A050_2B-1MT7_V000,Hilbert,pre,26.0,0.5,0.5113532600102931,True,
cal_0076,SYN_A050_2B-1MT7_V000,Hilbert,post,26.0,0.5,0.5108333126523223,True,
cal_0076,SYN_A050_2B-1MT7_V000,CWT_pyBOAT,pre,26.0,0.5,0.4972795848584079,True,
cal_0076,SYN_A050_2B-1MT7_V000,CWT_pyBOAT,post,26.0,0.5,0.49750656373011104,True,
cal_0077,SYN_A050_2B-1MT7_V000,STFT,pre,28.0,0.5,0.4410069434907062,True,
cal_0077,SYN_A050_2B-1MT7_V000,STFT,post,28.0,0.5,0.4407777331997935,True,
cal_0077,SYN_A050_2B-1MT7_V000,Hilbert,pre,28.0,0.5,0.49101004914297075,True,
cal_0077,SYN_A050_2B-1MT7_V000,Hilbert,post,28.0,0.5,0.46048353326218844,True,
cal_0077,SYN_A050_2B-1MT7_V000,CWT_pyBOAT,pre,28.0,0.5,0.49661804794668835,True,
cal_0077,SYN_A050_2B-1MT7_V000,CWT_pyBOAT,post,28.0,0.5,0.4966358860691504,True,
cal_0078,SYN_A050_2B-1MT7_V000,STFT,pre,30.0,0.5,0.43655792646151503,True,
cal_0078,SYN_A050_2B-1MT7_V000,STFT,post,30.0,0.5,0.43654782123117297,True,
cal_0078,SYN_A050_2B-1MT7_V000,Hilbert,pre,30.0,0.5,0.3934497435377955,True,
cal_0078,SYN_A050_2B-1MT7_V000,Hilbert,post,30.0,0.5,0.36257531708700397,True,
cal_0078,SYN_A050_2B-1MT7_V000,CWT_pyBOAT,pre,30.0,0.5,0.4955768683571556,True,
cal_0078,SYN_A050_2B-1MT7_V000,CWT_pyBOAT,post,30.0,0.5,0.49558239481539496,True,
cal_0079,SYN_A050_2B-1MT7_V000,STFT,pre,20.0,1.0,1.0820828554453212,True,
cal_0079,SYN_A050_2B-1MT7_V000,STFT,post,20.0,1.0,1.0820892935362902,True,
cal_0079,SYN_A050_2B-1MT7_V000,Hilbert,pre,20.0,1.0,0.9373932251439633,True,
cal_0079,SYN_A050_2B-1MT7_V000,Hilbert,post,20.0,1.0,0.9351972275731991,True,
cal_0079,SYN_A050_2B-1MT7_V000,CWT_pyBOAT,pre,20.0,1.0,0.9975376552929858,True,
cal_0079,SYN_A050_2B-1MT7_V000,CWT_pyBOAT,post,20.0,1.0,0.9975463848179063,True,
cal_0080,SYN_A050_2B-1MT7_V000,STFT,pre,22.0,1.0,1.0750042451047126,True,
cal_0080,SYN_A050_2B-1MT7_V000,STFT,post,22.0,1.0,1.074729324602944,True,
cal_0080,SYN_A050_2B-1MT7_V000,Hilbert,pre,22.0,1.0,1.0064953032766344,True,
cal_0080,SYN_A050_2B-1MT7_V000,Hilbert,post,22.0,1.0,1.0062506902649329,True,
cal_0080,SYN_A050_2B-1MT7_V000,CWT_pyBOAT,pre,22.0,1.0,0.9963928427559569,True,
cal_0080,SYN_A050_2B-1MT7_V000,CWT_pyBOAT,post,22.0,1.0,0.9963080548766914,True,
cal_0081,SYN_A050_2B-1MT7_V000,STFT,pre,24.0,1.0,1.0045627532862516,True,
cal_0081,SYN_A050_2B-1MT7_V000,STFT,post,24.0,1.0,1.004562753286252,True,
cal_0081,SYN_A050_2B-1MT7_V000,Hilbert,pre,24.0,1.0,0.9989122980015359,True,
cal_0081,SYN_A050_2B-1MT7_V000,Hilbert,post,24.0,1.0,1.0136797321783457,True,
cal_0081,SYN_A050_2B-1MT7_V000,CWT_pyBOAT,pre,24.0,1.0,0.9964411187172618,True,
cal_0081,SYN_A050_2B-1MT7_V000,CWT_pyBOAT,post,24.0,1.0,0.9966555629367719,True,
cal_0082,SYN_A050_2B-1MT7_V000,STFT,pre,26.0,1.0,0.9289118636723844,True,
cal_0082,SYN_A050_2B-1MT7_V000,STFT,post,26.0,1.0,0.927691093805832,True,
cal_0082,SYN_A050_2B-1MT7_V000,Hilbert,pre,26.0,1.0,1.0227065200205863,True,
cal_0082,SYN_A050_2B-1MT7_V000,Hilbert,post,26.0,1.0,1.0216666253046447,True,
cal_0082,SYN_A050_2B-1MT7_V000,CWT_pyBOAT,pre,26.0,1.0,0.9945591697168158,True,
cal_0082,SYN_A050_2B-1MT7_V000,CWT_pyBOAT,post,26.0,1.0,0.9950131274602221,True,
cal_0083,SYN_A050_2B-1MT7_V000,STFT,pre,28.0,1.0,0.8820138869814124,True,
cal_0083,SYN_A050_2B-1MT7_V000,STFT,post,28.0,1.0,0.881555466399587,True,
cal_0083,SYN_A050_2B-1MT7_V000,Hilbert,pre,28.0,1.0,0.9820200982859415,True,
cal_0083,SYN_A050_2B-1MT7_V000,Hilbert,post,28.0,1.0,0.9209670665243769,True,
cal_0083,SYN_A050_2B-1MT7_V000,CWT_pyBOAT,pre,28.0,1.0,0.9932360958933767,True,
cal_0083,SYN_A050_2B-1MT7_V000,CWT_pyBOAT,post,28.0,1.0,0.9932717721383008,True,
cal_0084,SYN_A050_2B-1MT7_V000,STFT,pre,30.0,1.0,0.8731158529230301,True,
cal_0084,SYN_A050_2B-1MT7_V000,STFT,post,30.0,1.0,0.8730956424623459,True,
cal_0084,SYN_A050_2B-1MT7_V000,Hilbert,pre,30.0,1.0,0.786899487075591,True,
cal_0084,SYN_A050_2B-1MT7_V000,Hilbert,post,30.0,1.0,0.7251506341740079,True,
cal_0084,SYN_A050_2B-1MT7_V000,CWT_pyBOAT,pre,30.0,1.0,0.9911537367143112,True,
cal_0084,SYN_A050_2B-1MT7_V000,CWT_pyBOAT,post,30.0,1.0,0.9911647896307899,True,
cal_0085,SYN_A050_2B-1MT7_V000,STFT,pre,20.0,2.0,2.1641657108906425,True,
cal_0085,SYN_A050_2B-1MT7_V000,STFT,post,20.0,2.0,2.1641785870725805,True,
cal_0085,SYN_A050_2B-1MT7_V000,Hilbert,pre,20.0,2.0,1.8747864502879266,True,
cal_0085,SYN_A050_2B-1MT7_V000,Hilbert,post,20.0,2.0,1.8703944551463982,True,
cal_0085,SYN_A050_2B-1MT7_V000,CWT_pyBOAT,pre,20.0,2.0,1.9950753105859715,True,
cal_0085,SYN_A050_2B-1MT7_V000,CWT_pyBOAT,post,20.0,2.0,1.9950927696358125,True,
cal_0086,SYN_A050_2B-1MT7_V000,STFT,pre,22.0,2.0,2.150008490209425,True,
cal_0086,SYN_A050_2B-1MT7_V000,STFT,post,22.0,2.0,2.149458649205888,True,
cal_0086,SYN_A050_2B-1MT7_V000,Hilbert,pre,22.0,2.0,2.012990606553269,True,
